log_text,label
97.66.224.204 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
154.190.55.164 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
22.139.38.131 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
236.172.234.214 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
248.9.102.144 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
9.30.132.181 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
250.1.79.70 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
97.121.60.40 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
40.93.128.192 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
221.39.127.82 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
10.180.64.93 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
37.1.223.35 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
177.156.153.238 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
46.2.154.201 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
215.122.27.66 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
181.145.16.75 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
90.212.31.216 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
173.36.129.84 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
181.45.164.220 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
53.172.14.52 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
167.87.66.32 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
247.114.54.104 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
112.245.164.222 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
232.215.13.41 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
139.237.184.202 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
212.211.21.133 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
53.110.238.26 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
43.92.174.170 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
179.184.241.73 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
9.181.238.3 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
182.25.198.218 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
150.92.182.54 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
214.251.168.67 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
229.226.18.29 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
132.139.144.115 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
59.215.5.15 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
30.133.33.213 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
1.222.43.19 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
109.152.12.86 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
25.147.234.136 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
30.71.99.194 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
184.184.189.242 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
46.183.188.143 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
92.223.152.62 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
59.88.146.218 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
112.153.47.250 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
173.125.155.19 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
228.20.67.103 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
117.213.193.192 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
86.49.156.207 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
144.116.13.23 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
207.118.95.106 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
246.227.70.42 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
223.37.106.152 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
3.81.88.23 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
122.180.191.23 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
95.70.32.205 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
71.150.202.225 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
138.64.95.153 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
12.39.34.41 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
195.127.98.186 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
33.3.157.193 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
124.67.199.98 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
78.69.196.127 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
40.59.104.19 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
203.44.129.139 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
90.83.187.222 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
96.7.199.126 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
36.109.229.211 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
31.12.173.168 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
153.128.43.100 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
148.113.72.180 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
223.101.210.154 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
249.16.17.80 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
152.122.151.129 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
14.163.61.89 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
65.195.95.193 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
211.100.136.119 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
204.37.254.36 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
67.225.172.184 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
207.107.65.187 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
229.5.251.187 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
102.178.156.106 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
251.105.16.59 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
100.163.172.146 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
45.142.196.4 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
131.86.4.237 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
63.100.16.141 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
210.20.64.73 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
103.222.247.173 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
88.187.52.63 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
208.91.212.243 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
175.130.234.60 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
254.129.2.18 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
75.230.145.215 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
116.88.137.88 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
101.6.151.133 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
196.153.128.109 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
225.124.203.144 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
247.92.38.66 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
86.24.252.10 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
86.188.218.68 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
47.178.171.26 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
21.219.117.55 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
70.72.218.91 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
212.129.161.211 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
141.74.27.19 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
242.167.139.83 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
235.190.125.227 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
136.62.194.210 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
208.109.99.28 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
121.48.15.200 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
38.214.80.203 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
249.63.55.41 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
244.6.71.189 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
152.87.168.216 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
186.172.208.130 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
166.103.82.124 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
40.41.90.139 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
226.193.60.10 REQ=POST /api/users/12 PAYLOAD='Unauthorized Role Modification' STATUS=400 MSG='Unauthorized Role Modification',HIGH: Privilege Escalation
150.33.40.118 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
100.131.98.80 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
33.227.212.130 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
221.217.185.166 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
15.207.146.112 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
223.45.204.144 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
16.231.126.115 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
213.88.64.255 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
179.193.102.167 REQ=POST /login PAYLOAD='admin' OR 1=1; UNION SELECT * FROM users--' STATUS=400 MSG='admin' OR 1=1; UNION SELECT * FROM users--',CRITICAL: SQL Injection
168.5.209.131 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
174.213.228.5 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
159.86.250.251 REQ=GET /download?file=../../../../etc/passwd STATUS=403,CRITICAL: Path Traversal Attempt
224.176.176.40 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
113.11.83.103 REQ=POST /checkout PAYLOAD='NullPointerException' STATUS=400 MSG='NullPointerException',CRITICAL: Application Crash
141.89.224.255 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
61.111.111.240 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
2.20.67.100 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
79.73.167.135 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
123.58.186.116 REQ=POST /api/data PAYLOAD='Rate Limit Exceeded' STATUS=400 MSG='Rate Limit Exceeded',HIGH: DDoS / Rate Limit
241.247.93.77 REQ=POST /login PAYLOAD='Login failed (Attempt 45)' STATUS=400 MSG='Login failed (Attempt 45)',HIGH: Brute Force Attack
58.73.149.22 REQ=POST /comment PAYLOAD='<script>alert(1)</script>' STATUS=400 MSG='<script>alert(1)</script>',MEDIUM: XSS Payload Detected
247.70.36.45 REQ=POST /account/transfer PAYLOAD='Invalid or Missing CSRF Token' STATUS=400 MSG='Invalid or Missing CSRF Token',LOW: CSRF Token Bypass
